r_m,depth_km,sigma_S_m,eps_r
1.737390624876286136e+06,9.375123713864013872e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737391277862870600e+06,8.722137129399926136e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737391885368297575e+06,8.114631702424959098e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737392450560374185e+06,7.549439625814557096e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737392976386266993e+06,7.023613733006641227e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737393465587869287e+06,6.534412130713462483e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737393920716098975e+06,6.079283901024609520e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737394344144199975e+06,5.655855800025165470e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737394738080117386e+06,5.261919882614165232e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737395104578010971e+06,4.895421989029273037e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737395445548965828e+06,4.554451034171506929e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737395762770958478e+06,4.237229041522369219e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737396057898127241e+06,3.942101872758939710e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737396332469398621e+06,3.667530601378530316e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737396587916511111e+06,3.412083488889038410e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737396825571480906e+06,3.174428519094362952e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397046673548408e+06,2.953326451592147399e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397252375639509e+06,2.747624360490590230e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397443750377744e+06,2.556249622255563937e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397621795677347e+06,2.378204322652891466e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397787439946784e+06,2.212560053216293485e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737397941546930000e+06,2.058453069999814124e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398084920210298e+06,1.915079789701849139e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398218307400588e+06,1.781692599412053931e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398342404041905e+06,1.657595958095043828e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398457857230213e+06,1.542142769787460590e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398565268990351e+06,1.434731009649112743e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398665199415758e+06,1.334800584241747782e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398758169588866e+06,1.241830411134287613e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398844664297998e+06,1.155335702002048461e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737398925134565681e+06,1.074865434318780961e-03,9.999999999999999547e-08,5.500000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,9.999999999999999547e-08,5.500000000000000000e+00
